sale_id,date,product_id,store_id,quantity_sold,selling_price
SALE002428,2026-04-06,P104,S3,4,180
SALE002429,2026-04-06,P105,S3,4,90
SALE002430,2026-04-06,P106,S3,1,20
SALE002431,2026-04-06,P107,S3,7,50
SALE002432,2026-04-06,P108,S3,4,40
SALE002433,2026-04-06,P109,S3,4,50
SALE002434,2026-04-06,P110,S3,2,120
SALE002435,2026-04-06,P111,S3,3,250
SALE002436,2026-04-06,P112,S3,3,40
SALE002437,2026-04-06,P113,S3,1,120
SALE002438,2026-04-06,P114,S3,1,30
SALE002439,2026-04-06,P115,S3,4,35
SALE002440,2026-04-06,P117,S3,2,20
SALE002441,2026-04-06,P118,S3,4,180
SALE002442,2026-04-06,P119,S3,4,300
SALE002443,2026-04-06,P120,S3,5,400
SALE002444,2026-04-07,P101,S1,11,60
SALE002445,2026-04-07,P103,S1,2,80
SALE002446,2026-04-07,P104,S1,4,180
SALE002447,2026-04-07,P105,S1,6,90
SALE002448,2026-04-07,P106,S1,3,20
SALE002449,2026-04-07,P107,S1,11,50
SALE002450,2026-04-07,P108,S1,3,40
SALE002451,2026-04-07,P109,S1,5,50
SALE002452,2026-04-07,P110,S1,5,120
SALE002453,2026-04-07,P111,S1,7,250
SALE002454,2026-04-07,P112,S1,3,40
SALE002455,2026-04-07,P113,S1,5,120
SALE002456,2026-04-07,P115,S1,4,35
SALE002457,2026-04-07,P116,S1,3,40
SALE002458,2026-04-07,P118,S1,6,180
SALE002459,2026-04-07,P119,S1,6,300
SALE002460,2026-04-07,P120,S1,7,400
SALE002461,2026-04-07,P101,S2,9,60
SALE002462,2026-04-07,P103,S2,2,80
SALE002463,2026-04-07,P104,S2,5,180
SALE002464,2026-04-07,P105,S2,5,90
SALE002465,2026-04-07,P106,S2,2,20
SALE002466,2026-04-07,P107,S2,9,50
SALE002467,2026-04-07,P108,S2,6,40
SALE002468,2026-04-07,P109,S2,3,50
SALE002469,2026-04-07,P110,S2,5,120
SALE002470,2026-04-07,P111,S2,3,250
SALE002471,2026-04-07,P112,S2,2,40
SALE002472,2026-04-07,P113,S2,5,120
SALE002473,2026-04-07,P114,S2,1,30
SALE002474,2026-04-07,P115,S2,5,35
SALE002475,2026-04-07,P116,S2,3,40
SALE002476,2026-04-07,P117,S2,1,20
SALE002477,2026-04-07,P118,S2,3,180
SALE002478,2026-04-07,P119,S2,2,300
SALE002479,2026-04-07,P120,S2,6,400
SALE002480,2026-04-07,P101,S3,8,60
SALE002481,2026-04-07,P104,S3,4,180
SALE002482,2026-04-07,P105,S3,6,90
SALE002483,2026-04-07,P106,S3,1,20
SALE002484,2026-04-07,P107,S3,7,50
SALE002485,2026-04-07,P108,S3,5,40
SALE002486,2026-04-07,P109,S3,3,50
SALE002487,2026-04-07,P110,S3,3,120
SALE002488,2026-04-07,P111,S3,3,250
SALE002489,2026-04-07,P112,S3,2,40
SALE002490,2026-04-07,P113,S3,4,120
SALE002491,2026-04-07,P115,S3,2,35
SALE002492,2026-04-07,P116,S3,2,40
SALE002493,2026-04-07,P117,S3,1,20
SALE002494,2026-04-07,P118,S3,4,180
SALE002495,2026-04-07,P119,S3,5,300
SALE002496,2026-04-07,P120,S3,3,400
SALE002497,2026-04-08,P101,S1,11,60
SALE002498,2026-04-08,P103,S1,2,80
SALE002499,2026-04-08,P104,S1,9,180
SALE002500,2026-04-08,P105,S1,5,90
SALE002501,2026-04-08,P106,S1,1,20
SALE002502,2026-04-08,P107,S1,13,50
SALE002503,2026-04-08,P108,S1,6,40
SALE002504,2026-04-08,P109,S1,4,50
SALE002505,2026-04-08,P110,S1,7,120
SALE002506,2026-04-08,P111,S1,5,250
SALE002507,2026-04-08,P112,S1,6,40
SALE002508,2026-04-08,P113,S1,6,120
SALE002509,2026-04-08,P115,S1,7,35
SALE002510,2026-04-08,P116,S1,3,40
SALE002511,2026-04-08,P118,S1,4,180
SALE002512,2026-04-08,P119,S1,7,300
SALE002513,2026-04-08,P120,S1,6,400
SALE002514,2026-04-08,P101,S2,7,60
SALE002515,2026-04-08,P102,S2,1,35
SALE002516,2026-04-08,P103,S2,3,80
SALE002517,2026-04-08,P104,S2,6,180
SALE002518,2026-04-08,P105,S2,6,90
SALE002519,2026-04-08,P107,S2,6,50
SALE002520,2026-04-08,P108,S2,5,40
SALE002521,2026-04-08,P109,S2,4,50
SALE002522,2026-04-08,P110,S2,6,120
SALE002523,2026-04-08,P111,S2,6,250
SALE002524,2026-04-08,P112,S2,3,40
SALE002525,2026-04-08,P113,S2,4,120
SALE002526,2026-04-08,P115,S2,3,35
SALE002527,2026-04-08,P116,S2,2,40
SALE002528,2026-04-08,P117,S2,2,20
SALE002529,2026-04-08,P118,S2,5,180
SALE002530,2026-04-08,P119,S2,4,300
SALE002531,2026-04-08,P120,S2,3,400
SALE002532,2026-04-08,P101,S3,5,60
SALE002533,2026-04-08,P103,S3,2,80
SALE002534,2026-04-08,P104,S3,7,180
SALE002535,2026-04-08,P105,S3,5,90
SALE002536,2026-04-08,P106,S3,1,20
SALE002537,2026-04-08,P107,S3,9,50
SALE002538,2026-04-08,P108,S3,5,40
SALE002539,2026-04-08,P109,S3,3,50
SALE002540,2026-04-08,P110,S3,4,120
SALE002541,2026-04-08,P111,S3,3,250
SALE002542,2026-04-08,P112,S3,5,40
SALE002543,2026-04-08,P113,S3,2,120
SALE002544,2026-04-08,P115,S3,2,35
SALE002545,2026-04-08,P116,S3,1,40
SALE002546,2026-04-08,P117,S3,1,20
SALE002547,2026-04-08,P118,S3,3,180
SALE002548,2026-04-08,P119,S3,1,300
SALE002549,2026-04-08,P120,S3,4,400
SALE002550,2026-04-09,P101,S1,9,60
SALE002551,2026-04-09,P103,S1,2,80
SALE002552,2026-04-09,P104,S1,4,180
SALE002553,2026-04-09,P105,S1,7,90
SALE002554,2026-04-09,P106,S1,3,20
SALE002555,2026-04-09,P107,S1,9,50
SALE002556,2026-04-09,P108,S1,6,40
SALE002557,2026-04-09,P109,S1,6,50
SALE002558,2026-04-09,P110,S1,3,120
SALE002559,2026-04-09,P111,S1,5,250
SALE002560,2026-04-09,P112,S1,8,40
SALE002561,2026-04-09,P113,S1,7,120
SALE002562,2026-04-09,P115,S1,6,35
SALE002563,2026-04-09,P117,S1,2,20
SALE002564,2026-04-09,P118,S1,6,180
SALE002565,2026-04-09,P119,S1,5,300
SALE002566,2026-04-09,P120,S1,5,400
SALE002567,2026-04-09,P101,S2,11,60
SALE002568,2026-04-09,P102,S2,1,35
SALE002569,2026-04-09,P103,S2,1,80
SALE002570,2026-04-09,P104,S2,6,180
SALE002571,2026-04-09,P105,S2,3,90
SALE002572,2026-04-09,P106,S2,2,20
SALE002573,2026-04-09,P107,S2,7,50
SALE002574,2026-04-09,P108,S2,7,40
SALE002575,2026-04-09,P109,S2,4,50
SALE002576,2026-04-09,P110,S2,4,120
SALE002577,2026-04-09,P111,S2,6,250
SALE002578,2026-04-09,P112,S2,3,40
SALE002579,2026-04-09,P113,S2,4,120
SALE002580,2026-04-09,P115,S2,4,35
SALE002581,2026-04-09,P116,S2,3,40
SALE002582,2026-04-09,P118,S2,4,180
SALE002583,2026-04-09,P119,S2,4,300
SALE002584,2026-04-09,P120,S2,3,400
SALE002585,2026-04-09,P101,S3,7,60
SALE002586,2026-04-09,P102,S3,1,35
SALE002587,2026-04-09,P104,S3,5,180
SALE002588,2026-04-09,P105,S3,5,90
SALE002589,2026-04-09,P106,S3,2,20
SALE002590,2026-04-09,P107,S3,7,50
SALE002591,2026-04-09,P108,S3,5,40
SALE002592,2026-04-09,P109,S3,5,50
SALE002593,2026-04-09,P110,S3,4,120
SALE002594,2026-04-09,P111,S3,3,250
SALE002595,2026-04-09,P112,S3,3,40
SALE002596,2026-04-09,P113,S3,3,120
SALE002597,2026-04-09,P115,S3,5,35
SALE002598,2026-04-09,P116,S3,2,40
SALE002599,2026-04-09,P117,S3,1,20
SALE002600,2026-04-09,P118,S3,4,180
SALE002601,2026-04-09,P119,S3,4,300
SALE002602,2026-04-09,P120,S3,2,400
SALE002603,2026-04-10,P101,S1,10,60
SALE002604,2026-04-10,P102,S1,1,35
SALE002605,2026-04-10,P103,S1,1,80
SALE002606,2026-04-10,P104,S1,8,180
SALE002607,2026-04-10,P105,S1,6,90
SALE002608,2026-04-10,P107,S1,9,50
SALE002609,2026-04-10,P108,S1,3,40
SALE002610,2026-04-10,P109,S1,5,50
SALE002611,2026-04-10,P110,S1,6,120
SALE002612,2026-04-10,P111,S1,4,250
SALE002613,2026-04-10,P112,S1,6,40
SALE002614,2026-04-10,P113,S1,5,120
SALE002615,2026-04-10,P115,S1,7,35
SALE002616,2026-04-10,P117,S1,3,20
SALE002617,2026-04-10,P118,S1,6,180
SALE002618,2026-04-10,P119,S1,3,300
SALE002619,2026-04-10,P120,S1,2,400
SALE002620,2026-04-10,P101,S2,9,60
SALE002621,2026-04-10,P103,S2,1,80
SALE002622,2026-04-10,P104,S2,4,180
SALE002623,2026-04-10,P105,S2,5,90
SALE002624,2026-04-10,P106,S2,1,20
SALE002625,2026-04-10,P107,S2,8,50
SALE002626,2026-04-10,P108,S2,6,40
SALE002627,2026-04-10,P109,S2,4,50
SALE002628,2026-04-10,P110,S2,4,120
SALE002629,2026-04-10,P111,S2,3,250
SALE002630,2026-04-10,P112,S2,2,40
SALE002631,2026-04-10,P113,S2,5,120
SALE002632,2026-04-10,P115,S2,6,35
SALE002633,2026-04-10,P116,S2,3,40
SALE002634,2026-04-10,P117,S2,2,20
SALE002635,2026-04-10,P118,S2,4,180
SALE002636,2026-04-10,P119,S2,2,300
SALE002637,2026-04-10,P120,S2,4,400
SALE002638,2026-04-10,P101,S3,9,60
SALE002639,2026-04-10,P104,S3,5,180
SALE002640,2026-04-10,P105,S3,5,90
SALE002641,2026-04-10,P107,S3,9,50
SALE002642,2026-04-10,P108,S3,4,40
SALE002643,2026-04-10,P109,S3,5,50
SALE002644,2026-04-10,P110,S3,4,120
SALE002645,2026-04-10,P111,S3,2,250
SALE002646,2026-04-10,P112,S3,4,40
SALE002647,2026-04-10,P113,S3,3,120
SALE002648,2026-04-10,P115,S3,4,35
SALE002649,2026-04-10,P116,S3,3,40
SALE002650,2026-04-10,P117,S3,1,20
SALE002651,2026-04-10,P118,S3,3,180
SALE002652,2026-04-10,P119,S3,5,300
SALE002653,2026-04-10,P120,S3,5,400
SALE002654,2026-04-11,P101,S1,9,60
SALE002655,2026-04-11,P103,S1,3,80
SALE002656,2026-04-11,P104,S1,4,180
SALE002657,2026-04-11,P105,S1,7,90
SALE002658,2026-04-11,P106,S1,3,20
SALE002659,2026-04-11,P107,S1,11,50
SALE002660,2026-04-11,P108,S1,5,40
SALE002661,2026-04-11,P109,S1,7,50
SALE002662,2026-04-11,P110,S1,6,120
SALE002663,2026-04-11,P111,S1,5,250
SALE002664,2026-04-11,P112,S1,4,40
SALE002665,2026-04-11,P113,S1,6,120
SALE002666,2026-04-11,P114,S1,1,30
SALE002667,2026-04-11,P115,S1,8,35
SALE002668,2026-04-11,P116,S1,1,40
SALE002669,2026-04-11,P117,S1,2,20
SALE002670,2026-04-11,P118,S1,5,180
SALE002671,2026-04-11,P119,S1,5,300
SALE002672,2026-04-11,P120,S1,8,400
SALE002673,2026-04-11,P101,S2,9,60
SALE002674,2026-04-11,P104,S2,6,180
SALE002675,2026-04-11,P105,S2,7,90
SALE002676,2026-04-11,P106,S2,2,20
SALE002677,2026-04-11,P107,S2,8,50
SALE002678,2026-04-11,P108,S2,4,40
SALE002679,2026-04-11,P109,S2,5,50
SALE002680,2026-04-11,P110,S2,7,120
SALE002681,2026-04-11,P111,S2,5,250
SALE002682,2026-04-11,P112,S2,2,40
SALE002683,2026-04-11,P113,S2,3,120
SALE002684,2026-04-11,P115,S2,3,35
SALE002685,2026-04-11,P116,S2,2,40
SALE002686,2026-04-11,P117,S2,3,20
SALE002687,2026-04-11,P118,S2,3,180
SALE002688,2026-04-11,P119,S2,4,300
SALE002689,2026-04-11,P120,S2,6,400
SALE002690,2026-04-11,P101,S3,8,60
SALE002691,2026-04-11,P103,S3,1,80
SALE002692,2026-04-11,P104,S3,6,180
SALE002693,2026-04-11,P105,S3,4,90
SALE002694,2026-04-11,P107,S3,6,50
SALE002695,2026-04-11,P108,S3,2,40
SALE002696,2026-04-11,P109,S3,2,50
SALE002697,2026-04-11,P110,S3,5,120
SALE002698,2026-04-11,P111,S3,5,250
SALE002699,2026-04-11,P112,S3,5,40
SALE002700,2026-04-11,P113,S3,4,120
SALE002701,2026-04-11,P115,S3,4,35
SALE002702,2026-04-11,P116,S3,2,40
SALE002703,2026-04-11,P117,S3,2,20
SALE002704,2026-04-11,P118,S3,3,180
SALE002705,2026-04-11,P119,S3,3,300
SALE002706,2026-04-11,P120,S3,1,400
SALE002707,2026-04-12,P101,S1,8,60
SALE002708,2026-04-12,P102,S1,1,35
SALE002709,2026-04-12,P103,S1,4,80
SALE002710,2026-04-12,P104,S1,5,180
SALE002711,2026-04-12,P105,S1,7,90
SALE002712,2026-04-12,P106,S1,3,20
SALE002713,2026-04-12,P107,S1,12,50
SALE002714,2026-04-12,P108,S1,7,40
SALE002715,2026-04-12,P109,S1,8,50
SALE002716,2026-04-12,P110,S1,6,120
SALE002717,2026-04-12,P111,S1,4,250
SALE002718,2026-04-12,P112,S1,5,40
SALE002719,2026-04-12,P113,S1,8,120
SALE002720,2026-04-12,P115,S1,7,35
SALE002721,2026-04-12,P116,S1,2,40
SALE002722,2026-04-12,P118,S1,8,180
SALE002723,2026-04-12,P119,S1,4,300
SALE002724,2026-04-12,P120,S1,8,400
SALE002725,2026-04-12,P101,S2,7,60
SALE002726,2026-04-12,P103,S2,1,80
SALE002727,2026-04-12,P104,S2,4,180
SALE002728,2026-04-12,P105,S2,6,90
SALE002729,2026-04-12,P106,S2,1,20
SALE002730,2026-04-12,P107,S2,7,50
SALE002731,2026-04-12,P108,S2,6,40
SALE002732,2026-04-12,P109,S2,7,50
SALE002733,2026-04-12,P110,S2,6,120
SALE002734,2026-04-12,P111,S2,5,250
SALE002735,2026-04-12,P112,S2,4,40
SALE002736,2026-04-12,P113,S2,2,120
SALE002737,2026-04-12,P115,S2,6,35
SALE002738,2026-04-12,P116,S2,2,40
SALE002739,2026-04-12,P118,S2,3,180
SALE002740,2026-04-12,P119,S2,5,300
SALE002741,2026-04-12,P120,S2,3,400
SALE002742,2026-04-12,P101,S3,7,60
SALE002743,2026-04-12,P103,S3,1,80
SALE002744,2026-04-12,P104,S3,5,180
SALE002745,2026-04-12,P105,S3,4,90
SALE002746,2026-04-12,P106,S3,1,20
SALE002747,2026-04-12,P107,S3,8,50
SALE002748,2026-04-12,P108,S3,4,40
SALE002749,2026-04-12,P109,S3,3,50
SALE002750,2026-04-12,P110,S3,4,120
SALE002751,2026-04-12,P111,S3,2,250
SALE002752,2026-04-12,P112,S3,3,40
SALE002753,2026-04-12,P113,S3,3,120
SALE002754,2026-04-12,P114,S3,1,30
SALE002755,2026-04-12,P115,S3,5,35
SALE002756,2026-04-12,P116,S3,2,40
SALE002757,2026-04-12,P117,S3,1,20
SALE002758,2026-04-12,P118,S3,5,180
SALE002759,2026-04-12,P119,S3,2,300
SALE002760,2026-04-12,P120,S3,1,400
SALE002761,2026-04-13,P101,S1,10,60
SALE002762,2026-04-13,P102,S1,1,35
SALE002763,2026-04-13,P103,S1,2,80
SALE002764,2026-04-13,P104,S1,8,180
SALE002765,2026-04-13,P105,S1,9,90
SALE002766,2026-04-13,P106,S1,2,20
SALE002767,2026-04-13,P107,S1,10,50
SALE002768,2026-04-13,P108,S1,3,40
SALE002769,2026-04-13,P109,S1,7,50
SALE002770,2026-04-13,P110,S1,4,120
SALE002771,2026-04-13,P111,S1,3,250
SALE002772,2026-04-13,P112,S1,6,40
SALE002773,2026-04-13,P113,S1,5,120
SALE002774,2026-04-13,P115,S1,3,35
SALE002775,2026-04-13,P116,S1,4,40
SALE002776,2026-04-13,P117,S1,2,20
SALE002777,2026-04-13,P118,S1,7,180
SALE002778,2026-04-13,P119,S1,7,300
SALE002779,2026-04-13,P120,S1,4,400
SALE002780,2026-04-13,P101,S2,9,60
SALE002781,2026-04-13,P104,S2,6,180
SALE002782,2026-04-13,P105,S2,5,90
SALE002783,2026-04-13,P106,S2,2,20
SALE002784,2026-04-13,P107,S2,8,50
SALE002785,2026-04-13,P108,S2,2,40
SALE002786,2026-04-13,P109,S2,2,50
SALE002787,2026-04-13,P110,S2,3,120
SALE002788,2026-04-13,P111,S2,5,250
SALE002789,2026-04-13,P112,S2,2,40
SALE002790,2026-04-13,P113,S2,6,120
SALE002791,2026-04-13,P114,S2,1,30
SALE002792,2026-04-13,P115,S2,6,35
SALE002793,2026-04-13,P116,S2,1,40
SALE002794,2026-04-13,P117,S2,2,20
SALE002795,2026-04-13,P118,S2,4,180
SALE002796,2026-04-13,P119,S2,5,300
SALE002797,2026-04-13,P120,S2,5,400
SALE002798,2026-04-13,P101,S3,7,60
SALE002799,2026-04-13,P104,S3,7,180
SALE002800,2026-04-13,P105,S3,4,90
SALE002801,2026-04-13,P106,S3,1,20
SALE002802,2026-04-13,P107,S3,7,50
SALE002803,2026-04-13,P108,S3,3,40
SALE002804,2026-04-13,P109,S3,4,50
SALE002805,2026-04-13,P110,S3,4,120
SALE002806,2026-04-13,P111,S3,2,250
SALE002807,2026-04-13,P112,S3,6,40
SALE002808,2026-04-13,P113,S3,2,120
SALE002809,2026-04-13,P114,S3,1,30
SALE002810,2026-04-13,P115,S3,3,35
SALE002811,2026-04-13,P117,S3,1,20
SALE002812,2026-04-13,P118,S3,3,180
SALE002813,2026-04-13,P119,S3,4,300
SALE002814,2026-04-13,P120,S3,1,400
SALE002815,2026-04-14,P101,S1,11,60
SALE002816,2026-04-14,P103,S1,3,80
SALE002817,2026-04-14,P104,S1,7,180
SALE002818,2026-04-14,P105,S1,9,90
SALE002819,2026-04-14,P106,S1,3,20
SALE002820,2026-04-14,P107,S1,8,50
SALE002821,2026-04-14,P108,S1,4,40
SALE002822,2026-04-14,P109,S1,5,50
SALE002823,2026-04-14,P110,S1,7,120
SALE002824,2026-04-14,P111,S1,5,250
SALE002825,2026-04-14,P112,S1,5,40
SALE002826,2026-04-14,P113,S1,3,120
SALE002827,2026-04-14,P115,S1,4,35
SALE002828,2026-04-14,P116,S1,2,40
SALE002829,2026-04-14,P118,S1,6,180
SALE002830,2026-04-14,P119,S1,6,300
SALE002831,2026-04-14,P120,S1,3,400
SALE002832,2026-04-14,P101,S2,8,60
SALE002833,2026-04-14,P102,S2,1,35
SALE002834,2026-04-14,P103,S2,3,80
SALE002835,2026-04-14,P104,S2,4,180
SALE002836,2026-04-14,P105,S2,4,90
SALE002837,2026-04-14,P106,S2,2,20
SALE002838,2026-04-14,P107,S2,8,50
SALE002839,2026-04-14,P108,S2,6,40
SALE002840,2026-04-14,P109,S2,6,50
SALE002841,2026-04-14,P110,S2,2,120
SALE002842,2026-04-14,P111,S2,3,250
SALE002843,2026-04-14,P112,S2,3,40
SALE002844,2026-04-14,P113,S2,4,120
SALE002845,2026-04-14,P115,S2,7,35
SALE002846,2026-04-14,P116,S2,3,40
SALE002847,2026-04-14,P118,S2,3,180
SALE002848,2026-04-14,P119,S2,4,300
SALE002849,2026-04-14,P120,S2,4,400
SALE002850,2026-04-14,P101,S3,6,60
SALE002851,2026-04-14,P104,S3,4,180
SALE002852,2026-04-14,P105,S3,6,90
SALE002853,2026-04-14,P107,S3,7,50
SALE002854,2026-04-14,P108,S3,5,40
SALE002855,2026-04-14,P109,S3,2,50
SALE002856,2026-04-14,P110,S3,4,120
SALE002857,2026-04-14,P111,S3,4,250
SALE002858,2026-04-14,P112,S3,2,40
SALE002859,2026-04-14,P113,S3,4,120
SALE002860,2026-04-14,P115,S3,5,35
SALE002861,2026-04-14,P117,S3,1,20
SALE002862,2026-04-14,P118,S3,4,180
SALE002863,2026-04-14,P119,S3,3,300
SALE002864,2026-04-14,P120,S3,5,400
SALE002865,2026-04-15,P101,S1,11,60
SALE002866,2026-04-15,P104,S1,8,180
SALE002867,2026-04-15,P105,S1,6,90
SALE002868,2026-04-15,P107,S1,8,50
SALE002869,2026-04-15,P108,S1,3,40
SALE002870,2026-04-15,P109,S1,7,50
SALE002871,2026-04-15,P110,S1,4,120
SALE002872,2026-04-15,P111,S1,4,250
SALE002873,2026-04-15,P112,S1,8,40
SALE002874,2026-04-15,P113,S1,6,120
SALE002875,2026-04-15,P115,S1,6,35
SALE002876,2026-04-15,P116,S1,3,40
SALE002877,2026-04-15,P117,S1,1,20
SALE002878,2026-04-15,P118,S1,5,180
SALE002879,2026-04-15,P119,S1,5,300
SALE002880,2026-04-15,P120,S1,7,400
SALE002881,2026-04-15,P101,S2,7,60
SALE002882,2026-04-15,P103,S2,3,80
SALE002883,2026-04-15,P104,S2,6,180
SALE002884,2026-04-15,P105,S2,5,90
SALE002885,2026-04-15,P106,S2,1,20
SALE002886,2026-04-15,P107,S2,7,50
SALE002887,2026-04-15,P108,S2,6,40
SALE002888,2026-04-15,P109,S2,3,50
SALE002889,2026-04-15,P110,S2,2,120
SALE002890,2026-04-15,P111,S2,4,250
SALE002891,2026-04-15,P112,S2,4,40
SALE002892,2026-04-15,P113,S2,4,120
SALE002893,2026-04-15,P114,S2,1,30
SALE002894,2026-04-15,P115,S2,2,35
SALE002895,2026-04-15,P116,S2,2,40
SALE002896,2026-04-15,P117,S2,1,20
SALE002897,2026-04-15,P118,S2,4,180
SALE002898,2026-04-15,P119,S2,5,300
SALE002899,2026-04-15,P120,S2,3,400
SALE002900,2026-04-15,P101,S3,8,60
SALE002901,2026-04-15,P102,S3,1,35
SALE002902,2026-04-15,P103,S3,1,80
SALE002903,2026-04-15,P104,S3,3,180
SALE002904,2026-04-15,P105,S3,5,90
SALE002905,2026-04-15,P106,S3,1,20
SALE002906,2026-04-15,P107,S3,8,50
SALE002907,2026-04-15,P108,S3,4,40
SALE002908,2026-04-15,P109,S3,3,50
SALE002909,2026-04-15,P110,S3,6,120
SALE002910,2026-04-15,P111,S3,3,250
SALE002911,2026-04-15,P112,S3,3,40
SALE002912,2026-04-15,P113,S3,6,120
SALE002913,2026-04-15,P115,S3,4,35
SALE002914,2026-04-15,P116,S3,2,40
SALE002915,2026-04-15,P117,S3,1,20
SALE002916,2026-04-15,P118,S3,4,180
SALE002917,2026-04-15,P119,S3,4,300
SALE002918,2026-04-15,P120,S3,1,400
SALE002919,2026-04-16,P101,S1,10,60
SALE002920,2026-04-16,P103,S1,3,80
SALE002921,2026-04-16,P104,S1,8,180
SALE002922,2026-04-16,P105,S1,7,90
SALE002923,2026-04-16,P106,S1,2,20
SALE002924,2026-04-16,P107,S1,12,50
SALE002925,2026-04-16,P108,S1,7,40
SALE002926,2026-04-16,P109,S1,4,50
SALE002927,2026-04-16,P110,S1,8,120
SALE002928,2026-04-16,P111,S1,5,250
SALE002929,2026-04-16,P112,S1,6,40
SALE002930,2026-04-16,P113,S1,4,120
SALE002931,2026-04-16,P115,S1,4,35
SALE002932,2026-04-16,P116,S1,2,40
SALE002933,2026-04-16,P118,S1,5,180
SALE002934,2026-04-16,P119,S1,4,300
SALE002935,2026-04-16,P120,S1,6,400
SALE002936,2026-04-16,P101,S2,10,60
SALE002937,2026-04-16,P102,S2,1,35
SALE002938,2026-04-16,P103,S2,2,80
SALE002939,2026-04-16,P104,S2,8,180
SALE002940,2026-04-16,P105,S2,4,90
SALE002941,2026-04-16,P106,S2,2,20
SALE002942,2026-04-16,P107,S2,8,50
SALE002943,2026-04-16,P108,S2,4,40
SALE002944,2026-04-16,P109,S2,2,50
SALE002945,2026-04-16,P110,S2,4,120
SALE002946,2026-04-16,P111,S2,4,250
SALE002947,2026-04-16,P112,S2,4,40
SALE002948,2026-04-16,P113,S2,6,120
SALE002949,2026-04-16,P115,S2,5,35
SALE002950,2026-04-16,P116,S2,3,40
SALE002951,2026-04-16,P118,S2,5,180
SALE002952,2026-04-16,P119,S2,5,300
SALE002953,2026-04-16,P120,S2,5,400
SALE002954,2026-04-16,P101,S3,7,60
SALE002955,2026-04-16,P103,S3,2,80
SALE002956,2026-04-16,P104,S3,4,180
SALE002957,2026-04-16,P105,S3,3,90
SALE002958,2026-04-16,P106,S3,1,20
SALE002959,2026-04-16,P107,S3,7,50
SALE002960,2026-04-16,P108,S3,4,40
SALE002961,2026-04-16,P109,S3,2,50
SALE002962,2026-04-16,P110,S3,5,120
SALE002963,2026-04-16,P111,S3,3,250
SALE002964,2026-04-16,P112,S3,2,40
SALE002965,2026-04-16,P113,S3,4,120
SALE002966,2026-04-16,P115,S3,4,35
SALE002967,2026-04-16,P116,S3,2,40
SALE002968,2026-04-16,P118,S3,2,180
SALE002969,2026-04-16,P119,S3,5,300
SALE002970,2026-04-16,P120,S3,3,400
SALE002971,2026-04-17,P101,S1,11,60
SALE002972,2026-04-17,P102,S1,1,35
SALE002973,2026-04-17,P103,S1,3,80
SALE002974,2026-04-17,P104,S1,5,180
SALE002975,2026-04-17,P105,S1,7,90
SALE002976,2026-04-17,P106,S1,2,20
SALE002977,2026-04-17,P107,S1,9,50
SALE002978,2026-04-17,P108,S1,2,40
SALE002979,2026-04-17,P109,S1,4,50
SALE002980,2026-04-17,P110,S1,3,120
SALE002981,2026-04-17,P111,S1,6,250
SALE002982,2026-04-17,P112,S1,3,40
SALE002983,2026-04-17,P113,S1,6,120
SALE002984,2026-04-17,P115,S1,6,35
SALE002985,2026-04-17,P116,S1,3,40
SALE002986,2026-04-17,P117,S1,1,20
SALE002987,2026-04-17,P118,S1,3,180
SALE002988,2026-04-17,P119,S1,3,300
SALE002989,2026-04-17,P120,S1,7,400
SALE002990,2026-04-17,P101,S2,9,60
SALE002991,2026-04-17,P103,S2,3,80
SALE002992,2026-04-17,P104,S2,7,180
SALE002993,2026-04-17,P105,S2,5,90
SALE002994,2026-04-17,P106,S2,1,20
SALE002995,2026-04-17,P107,S2,9,50
SALE002996,2026-04-17,P108,S2,4,40
SALE002997,2026-04-17,P109,S2,3,50
SALE002998,2026-04-17,P110,S2,4,120
SALE002999,2026-04-17,P111,S2,5,250
SALE003000,2026-04-17,P112,S2,6,40
SALE003001,2026-04-17,P113,S2,6,120
SALE003002,2026-04-17,P115,S2,3,35
SALE003003,2026-04-17,P116,S2,1,40
SALE003004,2026-04-17,P118,S2,4,180
SALE003005,2026-04-17,P119,S2,5,300
SALE003006,2026-04-17,P120,S2,4,400
SALE003007,2026-04-17,P101,S3,5,60
SALE003008,2026-04-17,P103,S3,1,80
SALE003009,2026-04-17,P104,S3,6,180
SALE003010,2026-04-17,P105,S3,4,90
SALE003011,2026-04-17,P107,S3,9,50
SALE003012,2026-04-17,P108,S3,4,40
SALE003013,2026-04-17,P109,S3,4,50
SALE003014,2026-04-17,P110,S3,2,120
SALE003015,2026-04-17,P111,S3,5,250
SALE003016,2026-04-17,P112,S3,4,40
SALE003017,2026-04-17,P113,S3,6,120
SALE003018,2026-04-17,P115,S3,3,35
SALE003019,2026-04-17,P116,S3,1,40
SALE003020,2026-04-17,P117,S3,1,20
SALE003021,2026-04-17,P118,S3,3,180
SALE003022,2026-04-17,P119,S3,5,300
SALE003023,2026-04-17,P120,S3,4,400
SALE003024,2026-04-18,P101,S1,8,60
SALE003025,2026-04-18,P103,S1,3,80
SALE003026,2026-04-18,P104,S1,6,180
SALE003027,2026-04-18,P105,S1,5,90
SALE003028,2026-04-18,P106,S1,2,20
SALE003029,2026-04-18,P107,S1,9,50
SALE003030,2026-04-18,P108,S1,5,40
SALE003031,2026-04-18,P109,S1,4,50
SALE003032,2026-04-18,P110,S1,6,120
SALE003033,2026-04-18,P111,S1,5,250
SALE003034,2026-04-18,P112,S1,6,40
