transaction_id,date,transaction_type,product_id,store_id,quantity,source,remarks
TXN0000300,2026-02-25,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE000240
TXN0000301,2026-02-25,sale,P108,S2,6,simulation_seed,Historical seeded sale SALE000241
TXN0000302,2026-02-25,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE000242
TXN0000303,2026-02-25,sale,P110,S2,7,simulation_seed,Historical seeded sale SALE000243
TXN0000304,2026-02-25,sale,P111,S2,4,simulation_seed,Historical seeded sale SALE000244
TXN0000305,2026-02-25,sale,P112,S2,4,simulation_seed,Historical seeded sale SALE000245
TXN0000306,2026-02-25,sale,P113,S2,6,simulation_seed,Historical seeded sale SALE000246
TXN0000307,2026-02-25,sale,P115,S2,5,simulation_seed,Historical seeded sale SALE000247
TXN0000308,2026-02-25,sale,P116,S2,3,simulation_seed,Historical seeded sale SALE000248
TXN0000309,2026-02-25,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE000249
TXN0000310,2026-02-25,sale,P118,S2,5,simulation_seed,Historical seeded sale SALE000250
TXN0000311,2026-02-25,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE000251
TXN0000312,2026-02-25,sale,P120,S2,5,simulation_seed,Historical seeded sale SALE000252
TXN0000313,2026-02-25,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE000253
TXN0000314,2026-02-25,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE000254
TXN0000315,2026-02-25,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE000255
TXN0000316,2026-02-25,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE000256
TXN0000317,2026-02-25,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE000257
TXN0000318,2026-02-25,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE000258
TXN0000319,2026-02-25,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE000259
TXN0000320,2026-02-25,sale,P109,S3,4,simulation_seed,Historical seeded sale SALE000260
TXN0000321,2026-02-25,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE000261
TXN0000322,2026-02-25,sale,P111,S3,5,simulation_seed,Historical seeded sale SALE000262
TXN0000323,2026-02-25,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE000263
TXN0000324,2026-02-25,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE000264
TXN0000325,2026-02-25,sale,P115,S3,4,simulation_seed,Historical seeded sale SALE000265
TXN0000326,2026-02-25,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE000266
TXN0000327,2026-02-25,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE000267
TXN0000328,2026-02-25,sale,P119,S3,2,simulation_seed,Historical seeded sale SALE000268
TXN0000329,2026-02-25,sale,P120,S3,3,simulation_seed,Historical seeded sale SALE000269
TXN0000330,2026-02-26,sale,P101,S1,10,simulation_seed,Historical seeded sale SALE000270
TXN0000331,2026-02-26,sale,P103,S1,2,simulation_seed,Historical seeded sale SALE000271
TXN0000332,2026-02-26,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE000272
TXN0000333,2026-02-26,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE000273
TXN0000334,2026-02-26,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE000274
TXN0000335,2026-02-26,sale,P107,S1,11,simulation_seed,Historical seeded sale SALE000275
TXN0000336,2026-02-26,sale,P108,S1,6,simulation_seed,Historical seeded sale SALE000276
TXN0000337,2026-02-26,sale,P109,S1,6,simulation_seed,Historical seeded sale SALE000277
TXN0000338,2026-02-26,sale,P110,S1,3,simulation_seed,Historical seeded sale SALE000278
TXN0000339,2026-02-26,sale,P111,S1,3,simulation_seed,Historical seeded sale SALE000279
TXN0000340,2026-02-26,sale,P112,S1,6,simulation_seed,Historical seeded sale SALE000280
TXN0000341,2026-02-26,sale,P113,S1,6,simulation_seed,Historical seeded sale SALE000281
TXN0000342,2026-02-26,sale,P115,S1,8,simulation_seed,Historical seeded sale SALE000282
TXN0000343,2026-02-26,sale,P116,S1,3,simulation_seed,Historical seeded sale SALE000283
TXN0000344,2026-02-26,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE000284
TXN0000345,2026-02-26,sale,P118,S1,4,simulation_seed,Historical seeded sale SALE000285
TXN0000346,2026-02-26,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE000286
TXN0000347,2026-02-26,sale,P120,S1,6,simulation_seed,Historical seeded sale SALE000287
TXN0000348,2026-02-26,sale,P101,S2,9,simulation_seed,Historical seeded sale SALE000288
TXN0000349,2026-02-26,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE000289
TXN0000350,2026-02-26,sale,P103,S2,1,simulation_seed,Historical seeded sale SALE000290
TXN0000351,2026-02-26,sale,P104,S2,8,simulation_seed,Historical seeded sale SALE000291
TXN0000352,2026-02-26,sale,P105,S2,7,simulation_seed,Historical seeded sale SALE000292
TXN0000353,2026-02-26,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE000293
TXN0000354,2026-02-26,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE000294
TXN0000355,2026-02-26,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE000295
TXN0000356,2026-02-26,sale,P109,S2,6,simulation_seed,Historical seeded sale SALE000296
TXN0000357,2026-02-26,sale,P110,S2,3,simulation_seed,Historical seeded sale SALE000297
TXN0000358,2026-02-26,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE000298
TXN0000359,2026-02-26,sale,P112,S2,4,simulation_seed,Historical seeded sale SALE000299
TXN0000360,2026-02-26,sale,P113,S2,3,simulation_seed,Historical seeded sale SALE000300
TXN0000361,2026-02-26,sale,P115,S2,4,simulation_seed,Historical seeded sale SALE000301
TXN0000362,2026-02-26,sale,P116,S2,3,simulation_seed,Historical seeded sale SALE000302
TXN0000363,2026-02-26,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE000303
TXN0000364,2026-02-26,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE000304
TXN0000365,2026-02-26,sale,P119,S2,6,simulation_seed,Historical seeded sale SALE000305
TXN0000366,2026-02-26,sale,P120,S2,6,simulation_seed,Historical seeded sale SALE000306
TXN0000367,2026-02-26,sale,P101,S3,9,simulation_seed,Historical seeded sale SALE000307
TXN0000368,2026-02-26,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE000308
TXN0000369,2026-02-26,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE000309
TXN0000370,2026-02-26,sale,P105,S3,6,simulation_seed,Historical seeded sale SALE000310
TXN0000371,2026-02-26,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE000311
TXN0000372,2026-02-26,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE000312
TXN0000373,2026-02-26,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE000313
TXN0000374,2026-02-26,sale,P109,S3,5,simulation_seed,Historical seeded sale SALE000314
TXN0000375,2026-02-26,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE000315
TXN0000376,2026-02-26,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE000316
TXN0000377,2026-02-26,sale,P112,S3,2,simulation_seed,Historical seeded sale SALE000317
TXN0000378,2026-02-26,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE000318
TXN0000379,2026-02-26,sale,P115,S3,3,simulation_seed,Historical seeded sale SALE000319
TXN0000380,2026-02-26,sale,P116,S3,3,simulation_seed,Historical seeded sale SALE000320
TXN0000381,2026-02-26,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE000321
TXN0000382,2026-02-26,sale,P118,S3,2,simulation_seed,Historical seeded sale SALE000322
TXN0000383,2026-02-26,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE000323
TXN0000384,2026-02-26,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE000324
TXN0000385,2026-02-27,sale,P101,S1,9,simulation_seed,Historical seeded sale SALE000325
TXN0000386,2026-02-27,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE000326
TXN0000387,2026-02-27,sale,P104,S1,5,simulation_seed,Historical seeded sale SALE000327
TXN0000388,2026-02-27,sale,P105,S1,7,simulation_seed,Historical seeded sale SALE000328
TXN0000389,2026-02-27,sale,P107,S1,12,simulation_seed,Historical seeded sale SALE000329
TXN0000390,2026-02-27,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE000330
TXN0000391,2026-02-27,sale,P109,S1,6,simulation_seed,Historical seeded sale SALE000331
TXN0000392,2026-02-27,sale,P110,S1,3,simulation_seed,Historical seeded sale SALE000332
TXN0000393,2026-02-27,sale,P111,S1,6,simulation_seed,Historical seeded sale SALE000333
TXN0000394,2026-02-27,sale,P112,S1,2,simulation_seed,Historical seeded sale SALE000334
TXN0000395,2026-02-27,sale,P113,S1,7,simulation_seed,Historical seeded sale SALE000335
TXN0000396,2026-02-27,sale,P115,S1,6,simulation_seed,Historical seeded sale SALE000336
TXN0000397,2026-02-27,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE000337
TXN0000398,2026-02-27,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE000338
TXN0000399,2026-02-27,sale,P118,S1,3,simulation_seed,Historical seeded sale SALE000339
TXN0000400,2026-02-27,sale,P119,S1,8,simulation_seed,Historical seeded sale SALE000340
TXN0000401,2026-02-27,sale,P120,S1,7,simulation_seed,Historical seeded sale SALE000341
TXN0000402,2026-02-27,sale,P101,S2,11,simulation_seed,Historical seeded sale SALE000342
TXN0000403,2026-02-27,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE000343
TXN0000404,2026-02-27,sale,P103,S2,2,simulation_seed,Historical seeded sale SALE000344
TXN0000405,2026-02-27,sale,P104,S2,7,simulation_seed,Historical seeded sale SALE000345
TXN0000406,2026-02-27,sale,P105,S2,3,simulation_seed,Historical seeded sale SALE000346
TXN0000407,2026-02-27,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE000347
TXN0000408,2026-02-27,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE000348
TXN0000409,2026-02-27,sale,P108,S2,3,simulation_seed,Historical seeded sale SALE000349
TXN0000410,2026-02-27,sale,P109,S2,2,simulation_seed,Historical seeded sale SALE000350
TXN0000411,2026-02-27,sale,P110,S2,2,simulation_seed,Historical seeded sale SALE000351
TXN0000412,2026-02-27,sale,P111,S2,6,simulation_seed,Historical seeded sale SALE000352
TXN0000413,2026-02-27,sale,P112,S2,7,simulation_seed,Historical seeded sale SALE000353
TXN0000414,2026-02-27,sale,P113,S2,3,simulation_seed,Historical seeded sale SALE000354
TXN0000415,2026-02-27,sale,P115,S2,4,simulation_seed,Historical seeded sale SALE000355
TXN0000416,2026-02-27,sale,P116,S2,4,simulation_seed,Historical seeded sale SALE000356
TXN0000417,2026-02-27,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE000357
TXN0000418,2026-02-27,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE000358
TXN0000419,2026-02-27,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE000359
TXN0000420,2026-02-27,sale,P120,S2,6,simulation_seed,Historical seeded sale SALE000360
TXN0000421,2026-02-27,sale,P101,S3,6,simulation_seed,Historical seeded sale SALE000361
TXN0000422,2026-02-27,sale,P104,S3,4,simulation_seed,Historical seeded sale SALE000362
TXN0000423,2026-02-27,sale,P105,S3,6,simulation_seed,Historical seeded sale SALE000363
TXN0000424,2026-02-27,sale,P106,S3,2,simulation_seed,Historical seeded sale SALE000364
TXN0000425,2026-02-27,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE000365
TXN0000426,2026-02-27,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE000366
TXN0000427,2026-02-27,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE000367
TXN0000428,2026-02-27,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE000368
TXN0000429,2026-02-27,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE000369
TXN0000430,2026-02-27,sale,P112,S3,5,simulation_seed,Historical seeded sale SALE000370
TXN0000431,2026-02-27,sale,P113,S3,1,simulation_seed,Historical seeded sale SALE000371
TXN0000432,2026-02-27,sale,P115,S3,4,simulation_seed,Historical seeded sale SALE000372
TXN0000433,2026-02-27,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE000373
TXN0000434,2026-02-27,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE000374
TXN0000435,2026-02-27,sale,P118,S3,5,simulation_seed,Historical seeded sale SALE000375
TXN0000436,2026-02-27,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE000376
TXN0000437,2026-02-27,sale,P120,S3,6,simulation_seed,Historical seeded sale SALE000377
TXN0000438,2026-02-28,sale,P101,S1,10,simulation_seed,Historical seeded sale SALE000378
TXN0000439,2026-02-28,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE000379
TXN0000440,2026-02-28,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE000380
TXN0000441,2026-02-28,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE000381
TXN0000442,2026-02-28,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE000382
TXN0000443,2026-02-28,sale,P106,S1,3,simulation_seed,Historical seeded sale SALE000383
TXN0000444,2026-02-28,sale,P107,S1,11,simulation_seed,Historical seeded sale SALE000384
TXN0000445,2026-02-28,sale,P108,S1,5,simulation_seed,Historical seeded sale SALE000385
TXN0000446,2026-02-28,sale,P109,S1,5,simulation_seed,Historical seeded sale SALE000386
TXN0000447,2026-02-28,sale,P110,S1,5,simulation_seed,Historical seeded sale SALE000387
TXN0000448,2026-02-28,sale,P111,S1,4,simulation_seed,Historical seeded sale SALE000388
TXN0000449,2026-02-28,sale,P112,S1,5,simulation_seed,Historical seeded sale SALE000389
TXN0000450,2026-02-28,sale,P113,S1,8,simulation_seed,Historical seeded sale SALE000390
TXN0000451,2026-02-28,sale,P114,S1,1,simulation_seed,Historical seeded sale SALE000391
TXN0000452,2026-02-28,sale,P115,S1,3,simulation_seed,Historical seeded sale SALE000392
TXN0000453,2026-02-28,sale,P116,S1,3,simulation_seed,Historical seeded sale SALE000393
TXN0000454,2026-02-28,sale,P117,S1,3,simulation_seed,Historical seeded sale SALE000394
TXN0000455,2026-02-28,sale,P118,S1,3,simulation_seed,Historical seeded sale SALE000395
TXN0000456,2026-02-28,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE000396
TXN0000457,2026-02-28,sale,P120,S1,6,simulation_seed,Historical seeded sale SALE000397
TXN0000458,2026-02-28,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE000398
TXN0000459,2026-02-28,sale,P103,S2,3,simulation_seed,Historical seeded sale SALE000399
TXN0000460,2026-02-28,sale,P104,S2,5,simulation_seed,Historical seeded sale SALE000400
TXN0000461,2026-02-28,sale,P105,S2,5,simulation_seed,Historical seeded sale SALE000401
TXN0000462,2026-02-28,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE000402
TXN0000463,2026-02-28,sale,P107,S2,8,simulation_seed,Historical seeded sale SALE000403
TXN0000464,2026-02-28,sale,P108,S2,3,simulation_seed,Historical seeded sale SALE000404
TXN0000465,2026-02-28,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE000405
TXN0000466,2026-02-28,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE000406
TXN0000467,2026-02-28,sale,P111,S2,6,simulation_seed,Historical seeded sale SALE000407
TXN0000468,2026-02-28,sale,P112,S2,5,simulation_seed,Historical seeded sale SALE000408
TXN0000469,2026-02-28,sale,P113,S2,5,simulation_seed,Historical seeded sale SALE000409
TXN0000470,2026-02-28,sale,P114,S2,1,simulation_seed,Historical seeded sale SALE000410
TXN0000471,2026-02-28,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE000411
TXN0000472,2026-02-28,sale,P116,S2,1,simulation_seed,Historical seeded sale SALE000412
TXN0000473,2026-02-28,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE000413
TXN0000474,2026-02-28,sale,P118,S2,6,simulation_seed,Historical seeded sale SALE000414
TXN0000475,2026-02-28,sale,P119,S2,3,simulation_seed,Historical seeded sale SALE000415
TXN0000476,2026-02-28,sale,P120,S2,5,simulation_seed,Historical seeded sale SALE000416
TXN0000477,2026-02-28,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE000417
TXN0000478,2026-02-28,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE000418
TXN0000479,2026-02-28,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE000419
TXN0000480,2026-02-28,sale,P104,S3,7,simulation_seed,Historical seeded sale SALE000420
TXN0000481,2026-02-28,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE000421
TXN0000482,2026-02-28,sale,P106,S3,2,simulation_seed,Historical seeded sale SALE000422
TXN0000483,2026-02-28,sale,P107,S3,7,simulation_seed,Historical seeded sale SALE000423
TXN0000484,2026-02-28,sale,P108,S3,2,simulation_seed,Historical seeded sale SALE000424
TXN0000485,2026-02-28,sale,P109,S3,5,simulation_seed,Historical seeded sale SALE000425
TXN0000486,2026-02-28,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE000426
TXN0000487,2026-02-28,sale,P111,S3,3,simulation_seed,Historical seeded sale SALE000427
TXN0000488,2026-02-28,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE000428
TXN0000489,2026-02-28,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE000429
TXN0000490,2026-02-28,sale,P115,S3,6,simulation_seed,Historical seeded sale SALE000430
TXN0000491,2026-02-28,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE000431
TXN0000492,2026-02-28,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE000432
TXN0000493,2026-02-28,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE000433
TXN0000494,2026-02-28,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE000434
TXN0000495,2026-02-28,sale,P120,S3,6,simulation_seed,Historical seeded sale SALE000435
TXN0000496,2026-03-01,sale,P101,S1,8,simulation_seed,Historical seeded sale SALE000436
TXN0000497,2026-03-01,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE000437
TXN0000498,2026-03-01,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE000438
TXN0000499,2026-03-01,sale,P104,S1,4,simulation_seed,Historical seeded sale SALE000439
TXN0000500,2026-03-01,sale,P105,S1,6,simulation_seed,Historical seeded sale SALE000440
TXN0000501,2026-03-01,sale,P107,S1,10,simulation_seed,Historical seeded sale SALE000441
TXN0000502,2026-03-01,sale,P108,S1,4,simulation_seed,Historical seeded sale SALE000442
TXN0000503,2026-03-01,sale,P109,S1,4,simulation_seed,Historical seeded sale SALE000443
TXN0000504,2026-03-01,sale,P110,S1,2,simulation_seed,Historical seeded sale SALE000444
TXN0000505,2026-03-01,sale,P111,S1,4,simulation_seed,Historical seeded sale SALE000445
TXN0000506,2026-03-01,sale,P112,S1,5,simulation_seed,Historical seeded sale SALE000446
TXN0000507,2026-03-01,sale,P113,S1,6,simulation_seed,Historical seeded sale SALE000447
TXN0000508,2026-03-01,sale,P115,S1,5,simulation_seed,Historical seeded sale SALE000448
TXN0000509,2026-03-01,sale,P116,S1,3,simulation_seed,Historical seeded sale SALE000449
